bldg_num,name,legal_name,abbr,campus,address,type,TRI_BLDG_T,TRI_TRITEN,TRI_YEAR_O,TRI_DATE_O,TRI_YEAR_L,mortenson_dates,ada,nrhp_status,gross_sqft,assignable_sqft,net_sqft,structural_sqft,usable_sqft,BLDG_DETAI,BLDG_PHOTO,women_restrooms,men_restrooms,undesignated_restrooms,classrooms,laboratories,offices_spaces,study_facilities,bins_bottles_and_cans,bins_compost,bins_paper,bins_trash_only
69,Variety Club Research Center,Variety Club Research Center,VCRC,Minneapolis Campus,"401 E River Parkway, Minneapolis 55455",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1949,1/1/49,NA,NA,Accessible,NA,99889.53,50571.69,34829.05,14488.79,85400.74,http://campusmaps.umn.edu/variety-club-research-center,http://egis.umn.edu/building_photos/site-building/01-069.jpg,7,6,2,0,10,249,0,15,22,18,23
143,Dwan Variety/Masonic Cancer Research Ctr,Dwan Variety Club Cardiovascular Research Center Bldg/ Masonic Cancer Research Bldg,DVRC/MCRB,Minneapolis Campus,"425 E River Parkway, Minneapolis 55455",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1972,1/1/72,1997,2013,Accessible,NA,190037.75,90970.03,70989.92,28077.8,161959.95,http://campusmaps.umn.edu/dwan-variety-club-cardiovascular-research-center-bldg-masonic-cancer-research-bldg,http://egis.umn.edu/building_photos/site-building/01-143.jpg,11,13,1,0,335,163,0,26,44,29,29
153,Cancer Cardio,Cancer and Cardiovascular Research Building,CCRB,Minneapolis Campus,"2231 6th Street SE, Minneapolis 55455",Academic / Administration,Health / Chem / Bio Science Lab,Owned,2013,1/1/13,NA,NA,Accessible,NA,295900.37,152194.92,105812.07,37893.38,258007,http://campusmaps.umn.edu/cancer-and-cardiovascular-research-building,http://egis.umn.edu/building_photos/site-building/01-153.jpg,4,4,3,0,504,179,0,46,34,45,69
147,Weaver-Densford Hall,Weaver-Densford Hall,WDH,Minneapolis Campus,"308 Harvard Street SE, Minneapolis 55455",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1977,1/1/78,NA,NA,Accessible,NA,195437.79,102963.27,65513.65,26960.87,168476.92,http://campusmaps.umn.edu/weaver-densford-hall,http://egis.umn.edu/building_photos/site-building/01-147.jpg,8,7,4,11,104,300,1,38,39,39,41
149,Microbiology Research Facility,Microbiology Research Facility,MRF,Minneapolis Campus,"689 23rd Avenue SE, Minneapolis 55455",Academic / Administration,Health / Chem / Bio Science Lab,Owned,2012,1/1/14,NA,NA,Accessible,NA,89936.49,43130.42,35483.49,11322.58,78613.91,http://campusmaps.umn.edu/microbiology-research-facility,http://egis.umn.edu/building_photos/site-building/01-149.jpg,4,4,0,0,298,90,0,23,28,28,37
142,Moos Tower,Malcolm Moos Health Sciences Tower,MOOST,Minneapolis Campus,"515 Delaware Street SE, Minneapolis 55455",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1970,1/1/72,NA,NA,Accessible,NA,699693.64,342116.5,245605.79,111971.35,587722.28,http://campusmaps.umn.edu/malcolm-moos-health-sciences-tower,http://egis.umn.edu/building_photos/site-building/01-142.jpg,32,32,6,40,425,633,14,94,111,105,114
122,Kolthoff Hall,Kolthoff Hall,KOLTH,Minneapolis Campus,"225 Pleasant Street SE, Minneapolis 55455",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1968,1/1/68,2006,NA,Partially Accessible,LISTED,156706.09,80433.45,59073.48,17199.16,139506.93,http://campusmaps.umn.edu/kolthoff-hall,http://egis.umn.edu/building_photos/site-building/01-122.jpg,6,3,0,9,117,60,0,31,34,34,34
174,Lions and McGuire TRF,Lions Research Building/McGuire Translational Research Facility,LRB/MTRF,Minneapolis Campus,"2001 6th Street SE, Minneapolis 55455",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1991,1/1/91,2004,NA,Accessible,NA,165175.33,83864.2,50031.76,31279.36,133895.97,http://campusmaps.umn.edu/lions-research-buildingmcguire-translational-research-facility,http://egis.umn.edu/building_photos/site-building/01-174.jpg,8,8,0,0,279,94,0,20,34,23,21
178,Hasselmo Hall,Nils Hasselmo Hall,NHH,Minneapolis Campus,"312 Church Street SE, Minneapolis 55455",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1996,1/1/96,NA,NA,Accessible,NA,285963.06,142315.81,95785.16,47862.09,238100.96,http://campusmaps.umn.edu/nils-hasselmo-hall,http://egis.umn.edu/building_photos/site-building/01-178.jpg,15,15,1,4,415,156,0,34,67,64,41
180,Center for Magnetic Resonance Research,Center for Magnetic Resonance Research,CMRR,Minneapolis Campus,"2021 6th Street SE, Minneapolis 55455",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1998,1/1/98,2010,2021,Accessible,NA,119685.66,60657.05,44882.4,14146.21,105539.45,http://campusmaps.umn.edu/center-magnetic-resonance-research,http://egis.umn.edu/building_photos/site-building/01-180.jpg,5,5,3,0,75,89,0,13,12,16,13
197,Wallin Medical Biosciences,Wallin Medical Biosciences Building,WMBB,Minneapolis Campus,"2101 6th Street SE, Minneapolis 55455",Academic / Administration,Health / Chem / Bio Science Lab,Owned,2007,1/1/09,NA,NA,Accessible,NA,119871.9,59546.49,44634.66,15690.76,104181.15,http://campusmaps.umn.edu/wallin-medical-biosciences-building,http://egis.umn.edu/building_photos/site-building/01-197.jpg,4,4,3,0,260,72,0,26,11,14,35
193,717 Delaware,717 Delaware St SE,717DEL,Minneapolis Campus,"717 Delaware Street SE, Minneapolis 55414",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1968,1/1/74,2008,NA,Accessible,NA,168647,94177.36,57857.91,16611.73,152035.27,http://campusmaps.umn.edu/717-delaware-street-se,http://egis.umn.edu/building_photos/site-building/01-193.jpg,7,9,11,0,86,408,0,36,28,53,49
186,Molecular and Cellular Biology,Molecular and Cellular Biology,MCB,Minneapolis Campus,"420 Washington Avenue SE, Minneapolis 55455",Academic / Administration,Health / Chem / Bio Science Lab,Owned,2002,7/31/02,NA,NA,Accessible,NA,270834.94,148931.16,84678.43,37225.35,233609.59,http://campusmaps.umn.edu/molecular-and-cellular-biology,http://egis.umn.edu/building_photos/site-building/01-186.jpg,6,6,1,6,560,136,4,33,35,35,36
991,1200 Washington,1200 Washington,1200WASH,Minneapolis Campus,"1200 Washington Avenue S, Minneapolis 55415",Academic / Administration,Health / Chem / Bio Science Lab,Leased,NA,6/23/20,NA,NA,Accessible,NA,34345.27,31515.68,0,2829.59,31515.68,https://campusmaps.umn.edu/1200-washington,https://egis.umn.edu/building_photos/01-991.jpg,NA,NA,NA,0,35,30,0,NA,NA,NA,NA
364,Hayes Hall,Hayes Hall,HAYESH,St. Paul Campus,"1509 Gortner Avenue, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1940,1/1/40,NA,NA,Accessible,NA,25462.22,13129.76,8053.31,4279.15,21183.07,http://campusmaps.umn.edu/hayes-hall,http://egis.umn.edu/building_photos/site-building/02-364.jpg,3,2,0,0,7,47,1,6,7,6,6
365,Stakman Hall,Stakman Hall,STAKH,St. Paul Campus,"1519 Gortner Avenue, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1940,1/1/40,NA,NA,Accessible,NA,23766.24,13162.97,6742.2,3861.07,19905.17,http://campusmaps.umn.edu/stakman-hall,http://egis.umn.edu/building_photos/site-building/02-365.jpg,2,2,0,0,17,39,0,5,5,5,5
369,Plant Growth Facilities-West 369,Plant Growth Facilities-West 369,PGF-W369,St. Paul Campus,"1538 Gortner Avenue, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,2002,1/1/03,NA,NA,Accessible,NA,68349.06,38395.01,23145.67,6808.38,61540.68,http://campusmaps.umn.edu/plant-growth-facilities-west,http://egis.umn.edu/building_photos/site-building/02-369.jpg,2,2,0,0,16,6,0,5,18,5,7
370,Plant Growth Facilities-West 370,Plant Growth Facilities-West 370,PGF-W370,St. Paul Campus,"1538 Gortner Avenue, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1948,1/1/48,2004,NA,Partially Accessible,NA,63846.62,47595.34,11053.2,5198.07,58648.54,http://campusmaps.umn.edu/plant-growth-facilities-west,http://egis.umn.edu/building_photos/site-building/02-370.jpg,1,1,1,0,27,1,0,4,12,3,7
350,Haecker Hall,Haecker Hall,HCKRH,St. Paul Campus,"1364 Eckles Avenue, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1924,1/1/24,1998,NA,Accessible,ELIGIBLE,58703.4,26157.09,23881.89,8664.42,50038.98,http://campusmaps.umn.edu/haecker-hall,http://egis.umn.edu/building_photos/site-building/02-350.jpg,4,4,1,1,28,67,1,11,12,12,15
352,Snyder Hall,Snyder Hall,SNH,St. Paul Campus,"1475 Gortner Avenue, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1927,1/1/27,2001,NA,Accessible,NA,43586.63,24181.44,12049.24,7355.95,36230.68,http://campusmaps.umn.edu/snyder-hall,http://egis.umn.edu/building_photos/site-building/02-352.jpg,3,2,0,0,43,54,0,9,14,11,15
336,Microbial Cell Production Facility,Microbial Cell Production Facility,MCPF,St. Paul Campus,"1872 Buford Place, Saint Paul 55113",Academic / Administration,Health / Chem / Bio Science Lab,Owned,2024,6/17/24,NA,NA,NA,NA,88799.04,48160.18,33065.77,7573.09,81225.95,https://campusmaps.umn.edu/microbial-cell-production-facility,https://egis.umn.edu/building_photos/02-336.jpg,2,2,1,0,30,37,0,3,9,3,3
394,Alderman Hall,Alderman Hall,ALDERH,St. Paul Campus,"1970 Folwell Avenue, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1968,1/1/68,NA,NA,Accessible,NA,63166.58,37332.44,18762.39,7071.75,56094.83,http://campusmaps.umn.edu/alderman-hall,http://egis.umn.edu/building_photos/site-building/02-394.jpg,2,3,2,4,58,57,1,11,17,11,21
410,Gortner Lab,Gortner Laboratory,GORL,St. Paul Campus,"1479 Gortner Avenue, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1965,1/1/65,NA,NA,Accessible,NA,73940.73,45911.28,17091.08,10938.37,63002.36,http://campusmaps.umn.edu/gortner-laboratory,http://egis.umn.edu/building_photos/site-building/02-410.jpg,3,2,1,0,97,35,0,16,20,18,17
411,Biological Sciences,Biological Sciences,BIOSCI,St. Paul Campus,"1445 Gortner Avenue, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1969,1/1/69,NA,NA,Accessible,NA,207114.77,107358.85,79993.04,19762.89,187351.88,http://campusmaps.umn.edu/biological-sciences,http://egis.umn.edu/building_photos/site-building/02-411.jpg,4,6,1,5,211,114,2,40,39,40,46
413,Boss Laboratory,Andrew Boss Laboratory of Meat Science,ABLMS,St. Paul Campus,"1354 Eckles Avenue, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1971,1/1/71,NA,NA,Accessible,NA,58465.88,29422.96,20748.08,8294.84,50171.04,http://campusmaps.umn.edu/andrew-boss-laboratory-meat-science,http://egis.umn.edu/building_photos/site-building/02-413.jpg,5,5,1,4,68,37,0,9,20,9,9
396,Christensen Laboratory,Christensen Laboratory,CRSTNL,St. Paul Campus,"1515 Gortner Avenue, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1966,1/1/66,NA,NA,Accessible,NA,32255.28,14957.53,13180.36,4117.39,28137.89,http://campusmaps.umn.edu/christensen-laboratory,http://egis.umn.edu/building_photos/site-building/02-396.jpg,1,1,1,0,52,11,0,6,8,6,7
409,Veterinary Isolation Facility,Veterinary Isolation Facility,VIF,St. Paul Campus,"1346 Gortner Avenue, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,2018,1/1/17,NA,NA,NA,NA,31842.88,15614.9,13083.47,3144.52,28698.36,https://campusmaps.umn.edu/veterinary-isolation-facility,https://campusmaps.umn.edu/sites/campusmaps.umn.edu/files/styles/folwell_full/public/2022-06/veterinary_isolation_facility.jpg?itok=KcEDE_5p,NA,NA,NA,0,8,4,0,3,0,3,5
374,Veterinary Science,Veterinary Science,VETS,St. Paul Campus,"1971 Commonwealth Avenue, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1952,1/1/52,NA,NA,Partially Accessible,NA,92503.38,56588.07,25718.27,10197.04,82306.34,http://campusmaps.umn.edu/veterinary-science,https://campusmaps.umn.edu/sites/campusmaps.umn.edu/files/styles/folwell_full/public/2022-06/veterinary_science.jpg?itok=RqMPBPew,5,4,3,3,94,55,1,12,11,12,12
381,Food Science and Nutrition,Food Science and Nutrition,FSCN,St. Paul Campus,"1334 Eckles Avenue, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1956,1/1/56,NA,NA,Partially Accessible,NA,90710.28,52024.52,24973.08,13712.68,76997.6,http://campusmaps.umn.edu/food-science-and-nutrition,http://egis.umn.edu/building_photos/site-building/02-381.jpg,4,4,0,1,86,54,0,17,17,18,18
389,Crop Research Building,Crop Research Building,CRRES,St. Paul Campus,"1902 Dudley Avenue, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1959,1/1/59,NA,NA,Partially Accessible,NA,29856.28,17998.82,9347.69,2509.77,27346.51,http://campusmaps.umn.edu/crop-research-building,http://egis.umn.edu/building_photos/site-building/02-389.jpg,2,2,0,0,37,6,0,3,7,3,4
423,Agronomy and Plant Genetics Greenhouse,Agronomy and Plant Genetics Greenhouse,AGRPGGH,St. Paul Campus,"1529 Lindig Street, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1977,1/1/77,NA,NA,Not Accessible,NA,13707.09,10284.83,2568.2,854.06,12853.03,http://campusmaps.umn.edu/agronomy-and-plant-genetics-greenhouse,http://egis.umn.edu/building_photos/site-building/02-423.jpg,0,0,1,0,8,4,0,1,1,1,1
432,Plant Growth Facilities-West 432,Plant Growth Facilities-West 432,PGF-W432,St. Paul Campus,"1538 Gortner Avenue, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1985,1/1/85,NA,NA,Accessible,NA,9243.76,6073.79,2320.55,849.42,8394.34,http://campusmaps.umn.edu/plant-growth-facilities-west,http://egis.umn.edu/building_photos/site-building/02-432.jpg,1,1,1,0,4,3,0,2,8,2,2
439,Cargill Building,Cargill Building - Microbial and Plant Genomics,CARGILLB,St. Paul Campus,"1500 Gortner Avenue, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,2003,1/1/03,NA,NA,Accessible,NA,65306.15,35762.66,20564.82,8978.66,56327.49,http://campusmaps.umn.edu/cargill-building-microbial-and-plant-genomics,http://egis.umn.edu/building_photos/CargillB/photo.jpg,3,3,0,0,153,90,0,12,9,13,18
436,Molecular and Cellular Therapeutics,Molecular and Cellular Therapeutics,MCT,St. Paul Campus,"1900 Fitch Avenue, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1988,1/1/88,NA,NA,Accessible,NA,41368.29,17778.93,15387.67,8201.69,33166.6,http://campusmaps.umn.edu/molecular-and-cellular-therapeutics,http://egis.umn.edu/building_photos/site-building/02-436.jpg,2,2,0,0,77,18,0,1,0,1,0
438,Ecology Building,Ecology Building,ECOLOGY,St. Paul Campus,"1987 Upper Buford Circle, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1991,1/1/91,NA,NA,Accessible,NA,103059.36,52362.14,35564.33,15132.88,87926.48,http://campusmaps.umn.edu/ecology-building,http://egis.umn.edu/building_photos/site-building/02-438.jpg,6,4,2,1,154,100,0,18,27,20,29
429,Borlaug Hall,Borlaug Hall,BORH,St. Paul Campus,"1991 Upper Buford Circle, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1980,1/1/85,NA,NA,Accessible,NA,125177.56,67637.74,43002.42,14537.39,110640.16,http://campusmaps.umn.edu/borlaug-hall,http://egis.umn.edu/building_photos/site-building/02-429.jpg,5,5,1,5,94,106,5,22,21,28,23
415,Plant Growth Facilities-West 415,Plant Growth Facilities-West 415,PGF-W415,St. Paul Campus,"1538 Gortner Avenue, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1971,1/1/71,NA,NA,Partially Accessible,NA,13091.66,8202.37,3674.3,1214.99,11876.67,http://campusmaps.umn.edu/plant-growth-facilities-west,http://egis.umn.edu/building_photos/site-building/02-415.jpg,NA,NA,NA,0,0,2,0,0,0,0,1
416,Animal Science/Vet Med,Animal Science/Veterinary Medicine,ANSCI/VM,St. Paul Campus,"1988 Fitch Avenue, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1973,1/1/73,NA,NA,Accessible,NA,147692.09,77302.1,49681.3,20708.69,126983.41,http://campusmaps.umn.edu/animal-scienceveterinary-medicine,http://egis.umn.edu/building_photos/site-building/02-416.jpg,10,8,2,5,153,104,0,24,23,27,24
485,MAES/MDA Plant Growth Facilities - East,MAES/MDA Plant Growth Facilities - East,PGF-E,St. Paul Campus,"1907 Dudley Avenue, Saint Paul 55108",Academic / Administration,Health / Chem / Bio Science Lab,Owned,2002,1/1/03,NA,NA,Accessible,NA,35203.31,20440.87,10880.63,3881.82,31321.5,http://campusmaps.umn.edu/maesmda-plant-growth-facilities-east,https://egis.umn.edu/building_photos/02-485.jpg,1,1,0,0,35,2,0,1,2,1,2
31,Lind Hall,Lind Hall,LINDH,Minneapolis Campus,"207 Church Street SE, Minneapolis 55455",Academic / Administration,Office,Owned,1912,1/1/12,2011,2022,Accessible,LISTED,97763.32,55714.68,26579.44,15469.2,82294.12,http://campusmaps.umn.edu/lind-hall,http://egis.umn.edu/building_photos/site-building/01-031.jpg,5,4,3,8,6,200,5,22,28,24,29
1,Eddy Hall,Eddy Hall,EDDYH,Minneapolis Campus,"192 Pillsbury Drive SE, Minneapolis 55455",Academic / Administration,Office,Owned,1881,NA,NA,NA,Accessible,LISTED,27136.98,0,22395,4741.98,22395,http://campusmaps.umn.edu/eddy-hall,http://egis.umn.edu/building_photos/site-building/01-001.jpg,5,2,0,0,0,0,0,NA,NA,NA,NA
3,Pattee Hall,Pattee Hall,PTH,Minneapolis Campus,"150 Pillsbury Drive SE, Minneapolis 55455",Academic / Administration,Office,Owned,1889,NA,1983,NA,Accessible,LISTED,28997.55,15339.48,8856.18,4801.89,24195.66,http://campusmaps.umn.edu/pattee-hall,http://egis.umn.edu/building_photos/site-building/01-003.jpg,1,2,1,5,2,45,5,7,7,7,7
6,Wulling Hall,Wulling Hall,WULLH,Minneapolis Campus,"86 Pleasant Street SE, Minneapolis 55455",Academic / Administration,Office,Owned,1892,NA,1997,NA,Accessible,LISTED,29238.74,17192.17,6869.98,5176.59,24062.15,http://campusmaps.umn.edu/wulling-hall,http://egis.umn.edu/building_photos/site-building/01-006.jpg,2,2,1,2,0,80,0,5,9,5,6
8,Burton Hall,Burton Hall,BUH,Minneapolis Campus,"178 Pillsbury Drive SE, Minneapolis 55455",Academic / Administration,Office,Owned,1894,NA,NA,NA,Accessible,LISTED,56570.32,34415.7,14036.65,8117.97,48452.35,http://campusmaps.umn.edu/burton-hall,http://egis.umn.edu/building_photos/site-building/01-008.jpg,3,2,1,3,0,158,1,16,18,16,20
20,Elliott Hall,Elliott Hall,ELTH,Minneapolis Campus,"75 East River Parkway, Minneapolis 55455",Academic / Administration,Office,Owned,1906,1/1/06,2000,NA,Accessible,NA,191773.07,103200.23,61731.05,26841.79,164931.28,http://campusmaps.umn.edu/elliott-hall,http://egis.umn.edu/building_photos/site-building/01-020.jpg,11,9,4,14,332,180,3,32,36,31,40
40,Scott Hall,Scott Hall,SCOTTH,Minneapolis Campus,"72 Pleasant Street SE, Minneapolis 55455",Academic / Administration,Office,Owned,1923,1/1/23,NA,NA,Accessible,ELIGIBLE,42679.84,17529.26,13183.11,11967.46,30712.38,http://campusmaps.umn.edu/scott-hall,http://egis.umn.edu/building_photos/site-building/01-040.jpg,3,2,1,2,0,63,0,8,6,9,12
41,Education Sciences,Education Sciences Building,EDSCIB,Minneapolis Campus,"56 East River Road, Minneapolis 55455",Academic / Administration,Office,Owned,1922,1/1/22,2007,NA,Accessible,LISTED,68292.22,37350.72,19989.94,10951.55,57340.66,http://campusmaps.umn.edu/education-sciences-building,http://egis.umn.edu/building_photos/site-building/01-041.jpg,4,4,1,0,26,196,1,11,15,10,11
57,Nolte Center,Nolte Center,NCCE,Minneapolis Campus,"315 Pillsbury Drive SE, Minneapolis 55455",Academic / Administration,Office,Owned,1935,1/1/35,NA,NA,Partially Accessible,ELIGIBLE,33211.62,18628.97,8643.61,5939.03,27272.59,http://campusmaps.umn.edu/nolte-center,http://egis.umn.edu/building_photos/site-building/01-057.jpg,3,3,2,4,1,130,2,12,13,12,12
44,Donhowe Building,Donhowe Building,DONHOWEB,Minneapolis Campus,"319 15th Avenue SE, Minneapolis 55455",Academic / Administration,Office,Owned,1924,1/1/24,1996,NA,Accessible,NA,92392.49,61868.98,19279.1,11244.42,81148.07,http://campusmaps.umn.edu/donhowe-building,http://egis.umn.edu/building_photos/site-building/01-044.jpg,5,5,0,0,0,513,0,22,21,23,22
46,Morrill Hall,Morrill Hall,MORH,Minneapolis Campus,"100 Church Street SE, Minneapolis 55455",Academic / Administration,Office,Owned,1924,1/1/24,NA,NA,Partially Accessible,LISTED,80353.11,47577.67,21375.25,11400.19,68952.92,http://campusmaps.umn.edu/morrill-hall,http://egis.umn.edu/building_photos/site-building/01-046.jpg,9,4,0,0,0,295,0,16,16,20,17
51,Fraser Hall,Fraser Hall,FRASERH,Minneapolis Campus,"106 Pleasant Street SE, Minneapolis 55455",Academic / Administration,Office,Owned,1927,1/1/27,1954,NA,Partially Accessible,LISTED,59126.45,34773.68,14132.01,10220.76,48905.69,http://campusmaps.umn.edu/fraser-hall,http://egis.umn.edu/building_photos/site-building/01-051.jpg,2,2,0,20,28,4,4,5,6,6,8
103,Transportation and Safety Building,Transportation and Safety Building,TSB,Minneapolis Campus,"511 Washington Avenue SE, Minneapolis 55455",Academic / Administration,Office,Owned,1954,1/1/94,2019,NA,Accessible,NA,42014.92,25648.19,10915.76,5450.97,36563.95,http://campusmaps.umn.edu/transportation-and-safety-building,http://egis.umn.edu/building_photos/site-building/01-103.jpg,1,1,2,0,0,148,0,9,10,12,14
73,Johnston Hall,Johnston Hall,JOHH,Minneapolis Campus,"101 Pleasant Street SE, Minneapolis 55455",Academic / Administration,Office,Owned,1950,1/1/50,NA,NA,Accessible,LISTED,79783.28,47515.27,21167.1,11100.91,68682.37,http://campusmaps.umn.edu/johnston-hall,http://egis.umn.edu/building_photos/site-building/01-073.jpg,3,2,3,0,1,280,2,17,22,20,19
93,1901 University Avenue SE,1901 University Avenue SE,1901UNIV,Minneapolis Campus,"1901 University Avenue SE, Minneapolis 55455",Academic / Administration,Office,Owned,1894,NA,1981,NA,Partially Accessible,LISTED,10387.88,5097.92,3173.74,2116.22,8271.66,http://campusmaps.umn.edu/1901-university-avenue-se,https://campusmaps.umn.edu/sites/campusmaps.umn.edu/files/styles/folwell_full/public/2022-06/1901_university_avenue_se.jpg?itok=xyJSTIUy,2,2,0,0,0,26,0,NA,NA,NA,NA
152,Williamson Hall,Williamson Hall,WMSONH,Minneapolis Campus,"231 Pillsbury Drive SE, Minneapolis 55455",Academic / Administration,Office,Owned,1975,1/1/75,NA,NA,Accessible,NA,100287.63,56285.95,23199.35,20802.33,79485.3,http://campusmaps.umn.edu/williamson-hall,https://egis.umn.edu/building_photos/01-152.jpg,3,3,0,0,1,386,0,19,17,24,22
